"August","02/08/2017","Wednesday","567014893","0.36","1","Subscription"
"August","02/08/2017","Wednesday","542901595","1.08","3","Subscription"
"August","02/08/2017","Wednesday","532396600","1.08","3","Subscription"
"August","02/08/2017","Wednesday","542901520","0.72","2","Subscription"
"August","02/08/2017","Wednesday","490148212","0.72","2","Subscription"
"August","02/08/2017","Wednesday","549069649","0.72","2","Subscription"
"August","02/08/2017","Wednesday","594829694","0.72","2","Subscription"
"August","02/08/2017","Wednesday","646478650","0.72","2","Subscription"
"August","02/08/2017","Wednesday","525270400","0.72","2","Subscription"
"August","02/08/2017","Wednesday","494235973","0.72","2","Subscription"
"August","02/08/2017","Wednesday","504521263","0.36","1","Subscription"
"August","02/08/2017","Wednesday","504521269","0.36","1","Subscription"
"August","02/08/2017","Wednesday","508655170","0.36","1","Subscription"
"August","02/08/2017","Wednesday","508655221","0.36","1","Subscription"
"August","02/08/2017","Wednesday","510749245","0.36","1","Subscription"
"August","02/08/2017","Wednesday","512502697","0.36","1","Subscription"
"August","02/08/2017","Wednesday","513578815","0.36","1","Subscription"
"August","02/08/2017","Wednesday","523611394","0.36","1","Subscription"
"August","02/08/2017","Wednesday","523611547","0.36","1","Subscription"
"August","02/08/2017","Wednesday","524458519","0.36","1","Subscription"
"August","02/08/2017","Wednesday","525270229","0.36","1","Subscription"
"August","03/08/2017","Thursday","532396591","2.7","1","On demand"
"August","03/08/2017","Thursday","669524854","0.36","1","Subscription"
"August","03/08/2017","Thursday","671817850","0.36","1","Subscription"
"August","03/08/2017","Thursday","671818348","0.36","1","Subscription"
"August","03/08/2017","Thursday","672322738","0.36","1","Subscription"
"August","03/08/2017","Thursday","672322762","0.36","1","Subscription"
"August","03/08/2017","Thursday","676946065","0.36","1","Subscription"
"August","03/08/2017","Thursday","677499415","0.36","1","Subscription"
"August","03/08/2017","Thursday","678368329","0.36","1","Subscription"
"August","03/08/2017","Thursday","679057624","0.36","1","Subscription"
"August","03/08/2017","Thursday","679287154","0.36","1","Subscription"
"August","03/08/2017","Thursday","679736641","0.36","1","Subscription"
"August","03/08/2017","Thursday","683706274","0.36","1","Subscription"
"August","03/08/2017","Thursday","687077389","0.36","1","Subscription"
"August","03/08/2017","Thursday","687318085","0.36","1","Subscription"
"August","03/08/2017","Thursday","489115747","0.36","1","Subscription"
"August","03/08/2017","Thursday","577950496","0.36","1","Subscription"
"August","03/08/2017","Thursday","583521910","0.36","1","Subscription"
"August","03/08/2017","Thursday","594829355","0.36","1","Subscription"
"August","03/08/2017","Thursday","594829373","0.36","1","Subscription"
"August","03/08/2017","Thursday","595619021","0.36","1","Subscription"
"August","03/08/2017","Thursday","611168765","0.36","1","Subscription"
"August","03/08/2017","Thursday","627042167","0.36","1","Subscription"
"August","03/08/2017","Thursday","631380752","0.36","1","Subscription"
"August","03/08/2017","Thursday","632870777","0.36","1","Subscription"
"August","03/08/2017","Thursday","646478677","0.36","1","Subscription"
"August","03/08/2017","Thursday","649978459","0.36","1","Subscription"
"August","03/08/2017","Thursday","496605700","0.36","1","Subscription"
"August","03/08/2017","Thursday","657462001","0.36","1","Subscription"
"August","03/08/2017","Thursday","658870777","0.36","1","Subscription"
"August","03/08/2017","Thursday","660843898","0.36","1","Subscription"
"August","03/08/2017","Thursday","661836511","0.36","1","Subscription"
"August","03/08/2017","Thursday","662500510","0.36","1","Subscription"
"August","03/08/2017","Thursday","664453006","0.36","1","Subscription"
"August","03/08/2017","Thursday","667929871","0.36","1","Subscription"
"August","03/08/2017","Thursday","669186469","0.36","1","Subscription"
"August","03/08/2017","Thursday","657461926","0.36","1","Subscription"
"August","03/08/2017","Thursday","497764732","0.36","1","Subscription"
"August","03/08/2017","Thursday","503859250","0.36","1","Subscription"
"August","03/08/2017","Thursday","507372013","0.36","1","Subscription"
"August","03/08/2017","Thursday","508654753","0.36","1","Subscription"
"August","03/08/2017","Thursday","508655149","0.36","1","Subscription"
"August","03/08/2017","Thursday","509926171","0.36","1","Subscription"
"August","03/08/2017","Thursday","517372495","0.36","1","Subscription"
"August","03/08/2017","Thursday","530259412","0.36","1","Subscription"
"August","03/08/2017","Thursday","532396561","0.36","1","Subscription"
"August","03/08/2017","Thursday","532396600","0.36","1","Subscription"
"August","03/08/2017","Thursday","542900845","0.36","1","Subscription"
"August","03/08/2017","Thursday","542901031","0.36","1","Subscription"
"August","03/08/2017","Thursday","542901517","0.36","1","Subscription"
"August","03/08/2017","Thursday","542901589","0.36","1","Subscription"
"August","03/08/2017","Thursday","553607659","0.36","1","Subscription"
"August","03/08/2017","Thursday","562390300","0.36","1","Subscription"
"August","03/08/2017","Thursday","567015313","0.36","1","Subscription"
"August","03/08/2017","Thursday","568323940","0.36","1","Subscription"
"August","03/08/2017","Thursday","569936284","0.36","1","Subscription"
"August","04/08/2017","Fraiday","490148212","0.78","1","Single & other"
"August","04/08/2017","Fraiday","632702417","0.69","1","Single & other"
"August","04/08/2017","Fraiday","646299637","0.55","1","Single & other"
"August","04/08/2017","Fraiday","594829694","2.7","1","On demand"
"August","04/08/2017","Fraiday","679736641","0.36","1","Subscription"
"August","04/08/2017","Fraiday","686710354","0.36","1","Subscription"
"August","04/08/2017","Fraiday","686710528","0.36","1","Subscription"
"August","04/08/2017","Fraiday","486107818","0.36","1","Subscription"
"August","04/08/2017","Fraiday","509204962","0.36","1","Subscription"
"August","04/08/2017","Fraiday","509926246","0.36","1","Subscription"
"August","04/08/2017","Fraiday","651322927","0.36","1","Subscription"
"August","04/08/2017","Fraiday","657436609","0.36","1","Subscription"
"August","04/08/2017","Fraiday","657436648","0.36","1","Subscription"
"August","04/08/2017","Fraiday","659664616","0.36","1","Subscription"
"August","04/08/2017","Fraiday","661836409","0.36","1","Subscription"
"August","04/08/2017","Fraiday","661837057","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662050966","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662051404","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662051989","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662497339","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662498992","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662500309","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662500525","0.36","1","Subscription"
"August","04/08/2017","Fraiday","662501803","0.36","1","Subscription"
"August","04/08/2017","Fraiday","663206785","0.36","1","Subscription"
"August","04/08/2017","Fraiday","663206842","0.36","1","Subscription"
"August","04/08/2017","Fraiday","670713559","0.36","1","Subscription"
"August","04/08/2017","Fraiday","674464519","0.36","1","Subscription"
"August","04/08/2017","Fraiday","676057888","0.36","1","Subscription"
"August","04/08/2017","Fraiday","678366121","0.36","1","Subscription"
"August","04/08/2017","Fraiday","678366148","0.36","1","Subscription"
"August","04/08/2017","Fraiday","583521763","0.36","1","Subscription"
"August","04/08/2017","Fraiday","585082999","0.36","1","Subscription"
"August","04/08/2017","Fraiday","586339976","0.36","1","Subscription"
"August","04/08/2017","Fraiday","508654753","0.36","1","Subscription"
"August","04/08/2017","Fraiday","603097808","0.36","1","Subscription"
"August","04/08/2017","Fraiday","603749711","0.36","1","Subscription"
"August","04/08/2017","Fraiday","614611697","0.36","1","Subscription"
"August","04/08/2017","Fraiday","632870744","0.36","1","Subscription"
"August","04/08/2017","Fraiday","633363773","0.36","1","Subscription"
"August","04/08/2017","Fraiday","633849317","0.36","1","Subscription"
"August","04/08/2017","Fraiday","647424907","0.36","1","Subscription"
"August","04/08/2017","Fraiday","649492228","0.36","1","Subscription"
"August","04/08/2017","Fraiday","649978612","0.36","1","Subscription"
"August","04/08/2017","Fraiday","494693992","0.36","1","Subscription"
"August","04/08/2017","Fraiday","654354055","0.36","1","Subscription"
"August","04/08/2017","Fraiday","654517126","0.36","1","Subscription"
"August","04/08/2017","Fraiday","655284166","0.36","1","Subscription"
"August","04/08/2017","Fraiday","655956784","0.36","1","Subscription"
"August","04/08/2017","Fraiday","656421340","0.36","1","Subscription"
"August","04/08/2017","Fraiday","656421394","0.36","1","Subscription"
"August","04/08/2017","Fraiday","508655170","1.08","3","Subscription"
"August","04/08/2017","Fraiday","594829373","1.08","3","Subscription"
"August","04/08/2017","Fraiday","526216963","0.72","2","Subscription"
"August","04/08/2017","Fraiday","523611430","0.36","1","Subscription"
"August","04/08/2017","Fraiday","525270616","0.36","1","Subscription"
"August","04/08/2017","Fraiday","504521242","0.36","1","Subscription"
"August","04/08/2017","Fraiday","529734829","0.36","1","Subscription"
"August","04/08/2017","Fraiday","533546890","0.36","1","Subscription"
"August","04/08/2017","Fraiday","534107425","0.36","1","Subscription"
"August","04/08/2017","Fraiday","538990801","0.36","1","Subscription"
"August","04/08/2017","Fraiday","540265654","0.36","1","Subscription"
"August","04/08/2017","Fraiday","542901553","0.36","1","Subscription"
"August","04/08/2017","Fraiday","542901589","0.36","1","Subscription"
"August","04/08/2017","Fraiday","552744157","0.36","1","Subscription"
"August","04/08/2017","Fraiday","552744346","0.36","1","Subscription"
"August","04/08/2017","Fraiday","554342980","0.36","1","Subscription"
"August","04/08/2017","Fraiday","564086428","0.36","1","Subscription"
"August","04/08/2017","Fraiday","567015304","0.36","1","Subscription"
"August","04/08/2017","Fraiday","577446883","0.36","1","Subscription"
"August","04/08/2017","Fraiday","579190501","0.36","1","Subscription"
"August","05/08/2017","Saturday","612154511","0.36","1","Subscription"
"August","05/08/2017","Saturday","485515309","0.36","1","Subscription"
"August","05/08/2017","Saturday","489115810","0.36","1","Subscription"
"August","05/08/2017","Saturday","493134127","0.36","1","Subscription"
"August","05/08/2017","Saturday","530259583","0.36","1","Subscription"
"August","05/08/2017","Saturday","538990765","0.36","1","Subscription"
"August","05/08/2017","Saturday","542900929","0.36","1","Subscription"
"August","05/08/2017","Saturday","542901505","0.36","1","Subscription"
"August","05/08/2017","Saturday","542901517","0.36","1","Subscription"
"August","05/08/2017","Saturday","611168765","0.36","1","Subscription"
"August","05/08/2017","Saturday","486107872","0.36","1","Subscription"
"August","05/08/2017","Saturday","633849335","0.36","1","Subscription"
"August","05/08/2017","Saturday","650791057","0.36","1","Subscription"
"August","05/08/2017","Saturday","654129736","0.36","1","Subscription"
"August","05/08/2017","Saturday","658891177","0.36","1","Subscription"
"August","05/08/2017","Saturday","667308319","0.36","1","Subscription"
"August","05/08/2017","Saturday","667995898","0.36","1","Subscription"
"August","05/08/2017","Saturday","670709170","0.36","1","Subscription"
"August","05/08/2017","Saturday","683229589","0.36","1","Subscription"
"August","05/08/2017","Saturday","683231689","0.36","1","Subscription"
"August","06/08/2017","Sunday","663940372","0.53","1","Single & other"
"August","06/08/2017","Sunday","497764723","2.7","1","On demand"
"August","06/08/2017","Sunday","687828445","0.36","1","Subscription"
"August","06/08/2017","Sunday","688228588","0.36","1","Subscription"
"August","06/08/2017","Sunday","688228714","0.36","1","Subscription"
"August","06/08/2017","Sunday","688510879","0.36","1","Subscription"
"August","06/08/2017","Sunday","492514855","0.36","1","Subscription"
"August","06/08/2017","Sunday","667995883","0.36","1","Subscription"
"August","06/08/2017","Sunday","664054492","0.36","1","Subscription"
"August","06/08/2017","Sunday","666451078","0.36","1","Subscription"
"August","06/08/2017","Sunday","490148212","0.36","1","Subscription"
"August","06/08/2017","Sunday","672322765","0.36","1","Subscription"
"August","06/08/2017","Sunday","674823097","0.36","1","Subscription"
"August","06/08/2017","Sunday","674823202","0.36","1","Subscription"
"August","06/08/2017","Sunday","676946089","0.36","1","Subscription"
"August","06/08/2017","Sunday","678107695","0.36","1","Subscription"
"August","06/08/2017","Sunday","678369385","0.36","1","Subscription"
"August","06/08/2017","Sunday","678901618","0.36","1","Subscription"
"August","06/08/2017","Sunday","680825659","0.36","1","Subscription"
"August","06/08/2017","Sunday","682749184","0.36","1","Subscription"
"August","06/08/2017","Sunday","682749262","0.36","1","Subscription"
"August","06/08/2017","Sunday","683227210","0.36","1","Subscription"
"August","06/08/2017","Sunday","683705293","0.36","1","Subscription"
"August","06/08/2017","Sunday","687318430","0.36","1","Subscription"
"August","06/08/2017","Sunday","687381841","0.36","1","Subscription"
"August","06/08/2017","Sunday","687381853","0.36","1","Subscription"
"August","06/08/2017","Sunday","687828430","0.36","1","Subscription"
"August","06/08/2017","Sunday","687828433","0.36","1","Subscription"
"August","06/08/2017","Sunday","532396600","0.72","2","Subscription"
"August","06/08/2017","Sunday","485515309","0.72","2","Subscription"
"August","06/08/2017","Sunday","493134232","0.36","1","Subscription"
"August","06/08/2017","Sunday","497764714","0.36","1","Subscription"
"August","06/08/2017","Sunday","501819514","0.36","1","Subscription"
"August","06/08/2017","Sunday","505699210","0.36","1","Subscription"
"August","06/08/2017","Sunday","507990490","0.36","1","Subscription"
"August","06/08/2017","Sunday","509926171","0.36","1","Subscription"
"August","06/08/2017","Sunday","482079373","0.36","1","Subscription"
"August","06/08/2017","Sunday","567487375","0.36","1","Subscription"
"August","06/08/2017","Sunday","633849350","0.36","1","Subscription"
"August","06/08/2017","Sunday","653609428","0.36","1","Subscription"
"August","06/08/2017","Sunday","654055414","0.36","1","Subscription"
"August","06/08/2017","Sunday","654518017","0.36","1","Subscription"
"August","06/08/2017","Sunday","658008160","0.36","1","Subscription"
"August","06/08/2017","Sunday","662495377","0.36","1","Subscription"
"August","06/08/2017","Sunday","662495707","0.36","1","Subscription"
"August","06/08/2017","Sunday","662497306","0.36","1","Subscription"
"August","06/08/2017","Sunday","662498980","0.36","1","Subscription"
